show_id,title,cast,country,date_added,release_year,rating,duration,listed_in,primary_genre
s2294,Cable Girls,"Blanca Suárez, Nadia de Santiago, Ana Fernández, Maggie Civantos, Ana Polvorosa, Yon González, Martiño Rivas, Nico Romero, Borja Luna, Sergio Mur, Concha Velasco, Antonio Velázquez, Ernesto Alterio, Ira del Río, Angela Cremonte, Andrea Carballo",Spain,2020-07-03 00:00:00,2019,TV-MA,6 Seasons,"Romantic TV Shows, Spanish-Language TV Shows",Romantic TV Shows
s2298,JU-ON: Origins,"Yoshiyoshi Arakawa, Yuina Kuroshima, Ririka, Koki Osamura, Seiko Iwaido, Kai Inowaki, Ryushin Tei, Yuya Matsuura, Kaho Tsuchimura, Takemi Fujii, Ryota Matsushima, Haruka Kubo, Shinsuke Kato, Nana Yanagisawa, Atom Shukugawa, Yura Anno, Tokio Emoto, Nobuko Sendo, Kana Kurashina",Japan,2020-07-03 00:00:00,2020,TV-MA,1 Season,"TV Horror, TV Mysteries",TV Horror
s2299,Southern Survival,Unknown,United States,2020-07-03 00:00:00,2020,TV-PG,1 Season,Reality TV,Reality TV
s2300,The Baby-Sitters Club,"Sophie Grace, Momona Tamada, Shay Rudolph, Malia Baker, Xochitl Gomez, Alicia Silverstone, Mark Feuerstein, Marc Evan Jackson, Aya Furukawa, Jessica Elaina Eason",United States,2020-07-03 00:00:00,2020,TV-G,1 Season,"Kids' TV, TV Dramas",Kids' TV
s2302,Supermarket Sweep,Unknown,United States,2020-07-02 00:00:00,1993,TV-G,1 Season,Reality TV,Reality TV
s2304,Warrior Nun,"Alba Baptista, Toya Turner, Lorena Andrea, Kristina Tonteri-Young, Tristán Ulloa",United States,2020-07-02 00:00:00,2020,TV-MA,1 Season,"TV Action & Adventure, TV Mysteries, TV Sci-Fi & Fantasy",TV Action & Adventure
s2306,21 Again,Laura Morgan,United Kingdom,2020-07-01 00:00:00,2019,TV-MA,1 Season,"British TV Shows, Reality TV",British TV Shows
s2307,A Touch of Green,"Weber Yang, Cheryl Yang, Tien Hsin, Gabriel Lan, Wu Kang-jen, Cindy Lien, Wen Chen-ling, Hans Chung",Taiwan,2020-07-01 00:00:00,2016,TV-MA,1 Season,TV Dramas,TV Dramas
s2308,Abby Hatcher,"Macy Drouin, Wyatt White, Paul Sun-Hyung Lee, Michela Luci, Christian Dal Dosso, Laaibah Alvi, Leo Orgil",United States,2020-07-01 00:00:00,2019,TV-Y,1 Season,Kids' TV,Kids' TV
s2314,Say I Do,"Jeremiah Brent, Thai Nguyen, Gabriele Bertaccini",United States,2020-07-01 00:00:00,2020,TV-14,1 Season,"Reality TV, Romantic TV Shows",Reality TV
s2319,Trotro,Unknown,France,2020-07-01 00:00:00,2004,TV-Y,1 Season,Kids' TV,Kids' TV
s2321,BNA,"Sumire Morohoshi, Yoshimasa Hosoya, Maria Naganawa, Kaito Ishikawa, Gara Takashima, Michiyo Murase",Japan,2020-06-30 00:00:00,2020,TV-14,1 Season,Anime Series,Anime Series
s2323,Homemade,Unknown,Chile,2020-06-30 00:00:00,2020,TV-MA,1 Season,TV Dramas,TV Dramas
s2328,Dark,"Louis Hofmann, Oliver Masucci, Jördis Triebel, Maja Schöne, Karoline Eichhorn, Sebastian Rudolph, Anatole Taubman, Mark Waschke, Stephan Kampwirth, Anne Ratte-Polle, Andreas Pietschmann, Lisa Vicari, Michael Mendl, Angela Winkler",Germany,2020-06-27 00:00:00,2020,TV-MA,3 Seasons,"Crime TV Shows, TV Dramas",Crime TV Shows
s2330,All For Love,"Ana María Estupiñán, Carlos Torres, Yuri Vargas, Jim Muñoz, Julio Sánchez Cóccaro, Alina Lozano, Valeria Gálviz, Juan Millán, Juan del Río, Mario Duarte",Colombia,2020-06-26 00:00:00,2020,TV-MA,1 Season,"Romantic TV Shows, Spanish-Language TV Shows",Romantic TV Shows
s2332,Home Game,Unknown,United States,2020-06-26 00:00:00,2020,TV-MA,1 Season,Docuseries,Docuseries
s2338,Twogether,"Lee Seung-gi, Jasper Liu",South Korea,2020-06-26 00:00:00,2020,TV-G,1 Season,"Korean TV Shows, Reality TV",Korean TV Shows
s2344,Crazy Delicious,"Jayde Adams, Carla Hall, Heston Blumenthal, Niklas Ekstedt",United Kingdom,2020-06-24 00:00:00,2020,TV-PG,1 Season,"British TV Shows, Reality TV",British TV Shows
s2347,"Roswell, New Mexico","Jeanine Mason, Nathan Parsons, Michael Vlamis, Lily Cowles, Tyler Blackburn, Heather Hemmens, Michael Trevino, Trevor St. John",United States,2020-06-23 00:00:00,2020,TV-14,2 Seasons,"Classic & Cult TV, TV Dramas, TV Sci-Fi & Fantasy",Classic & Cult TV
s2350,It's Okay to Not Be Okay,"Kim Soo-hyun, Seo Yea-ji, Oh Jung-se, Park Gyu-young, Kim Ju-hun, Kim Chang-wan, Kim Mee-kyung, Kang Ki-doong, Jang Young-nam",South Korea,2020-06-21 00:00:00,2020,TV-MA,1 Season,"Korean TV Shows, Romantic TV Shows",Korean TV Shows
s2353,Babies,Unknown,United States,2020-06-19 00:00:00,2020,TV-14,2 Seasons,"Docuseries, Science & Nature TV",Docuseries
s2358,Floor Is Lava,Rutledge Wood,United States,2020-06-19 00:00:00,2020,TV-PG,1 Season,Reality TV,Reality TV
s2360,Most Beautiful Thing,"Maria Casadevall, Pathy Dejesus, Fernanda Vasconcellos, Mel Lisboa, Leandro Lima, Ícaro Silva, Gustavo Vaz, Alexandre Cioletti, Gustavo Machado",Brazil,2020-06-19 00:00:00,2020,TV-MA,2 Seasons,"Romantic TV Shows, TV Dramas",Romantic TV Shows
s2363,The Politician,"Ben Platt, Gwyneth Paltrow, Jessica Lange, Zoey Deutch, Lucy Boynton, Bob Balaban, David Corenswet, Julia Schlaepfer, Laura Dreyfuss, Theo Germaine, Rahne Jones, Benjamin Barrett",United States,2020-06-19 00:00:00,2020,TV-MA,2 Seasons,"TV Comedies, TV Dramas, Teen TV Shows",TV Comedies
s2379,The Order,"Jake Manley, Sarah Grey, Max Martini, Matt Frewer, Adam DiMarco, Katharine Isabelle, Louriza Tronco, Aaron Hale, Devery Jacobs, Thomas Elms, Dylan Playfair, Ian Tracey, Sam Trammell",United States,2020-06-18 00:00:00,2020,TV-MA,2 Seasons,"TV Dramas, TV Horror",TV Dramas
s2384,The Chase,"Brooke Burns, Mark Labbett",United States,2020-06-15 00:00:00,2015,TV-PG,2 Seasons,Reality TV,Reality TV
s2389,Alexa & Katie,"Paris Berelc, Isabel May, Tiffani Thiessen, Emery Kelly, Jolie Jenkins, Kerri Medders, Finn Carr, Eddie Shin",United States,2020-06-13 00:00:00,2020,TV-G,4 Seasons,"Kids' TV, TV Comedies",Kids' TV
s2391,How to Get Away with Murder,"Viola Davis, Billy Brown, Alfred Enoch, Jack Falahee, Katie Findlay, Aja Naomi King, Matt McGorry, Karla Souza, Charlie Weber, Liza Weil",United States,2020-06-13 00:00:00,2020,TV-14,6 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",Crime TV Shows
s2395,Dating Around,Unknown,Unknown,2020-06-12 00:00:00,2020,TV-MA,2 Seasons,"Reality TV, Romantic TV Shows",Reality TV
s2396,F is for Family,"Bill Burr, Laura Dern, Justin Long, Debi Derryberry, Sam Rockwell",United States,2020-06-12 00:00:00,2020,TV-MA,4 Seasons,TV Comedies,TV Comedies
s2397,Frank Elstner: Just One Last Question,"Klaas Heufer-Umlauf, Joko Winterscheidt, Lena Meyer-Landrut, Charlotte Roche, Daniel Brühl, Frank Elstner",Germany,2020-06-12 00:00:00,2020,TV-MA,1 Season,Stand-Up Comedy & Talk Shows,Stand-Up Comedy & Talk Shows
s2400,ONE PIECE,"Mayumi Tanaka, Akemi Okamura, Kazuya Nakai, Kappei Yamaguchi, Hiroaki Hirata, Ikue Otani, Yuriko Yamaguchi, Kazuki Yao, Cho",Japan,2020-06-12 00:00:00,2002,TV-14,4 Seasons,Anime Series,Anime Series
s2401,The Search,"Darío Yazbek, Diana Bovio, Regina Blandón, Adrián Ladrón, Verónica Bravo, Antonio Arochi, Mario Alberto Monroy, Vianey Rodríguez, María Aura, Daniel Haddad, Fernando Bonilla, Olinca Velázquez, Damayanti Quintanar, Adriana Llabrés, Alejandro Calva, Silverio Palacios, Edmundo Vargas, Anabel Ferreira",Mexico,2020-06-12 00:00:00,2020,TV-MA,1 Season,"Crime TV Shows, Spanish-Language TV Shows",Crime TV Shows
s2402,The Woods,"Grzegorz Damięcki, Agnieszka Grochowska, Hubert Miłkowski, Wiktoria Filus, Jacek Koman, Krzysztof Zarzecki, Ewa Skibińska, Martyna Byczkowska, Roman Gancarczyk, Adam Wietrzyński",Poland,2020-06-12 00:00:00,2020,TV-MA,1 Season,"Crime TV Shows, TV Dramas",Crime TV Shows
s2405,Curon,"Valeria Bilello, Luca Lionello, Federico Russo, Margherita Morchio, Anna Ferzetti, Alessandro Tedeschi, Juju Di Domenico, Giulio Brizzi, Max Malatesta",Italy,2020-06-10 00:00:00,2020,TV-MA,1 Season,"TV Dramas, TV Horror",TV Dramas
s2406,DC's Legends of Tomorrow,"Victor Garber, Brandon Routh, Caity Lotz, Franz Drameh, Amy Pemberton, Dominic Purcell, Maisie Richardson-Sellers, Nick Zano, Arthur Darvill, Wentworth Miller, Tala Ashe, Adam Tsekhman, Christina Brucato, Simon Merrells, Nils Hognestad, Jes Macallan, Keiynan Lonsdale",United States,2020-06-10 00:00:00,2020,TV-14,5 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",TV Action & Adventure
s2407,Lenox Hill,Unknown,United States,2020-06-10 00:00:00,2020,TV-MA,1 Season,"Docuseries, Reality TV, Science & Nature TV",Docuseries
s2409,My Mister,"Lee Sun-kyun, Lee Ji-eun (IU), Go Du-sim, Park Ho-san, Song Sae-byeok, Kim Young-min",South Korea,2020-06-10 00:00:00,2018,TV-MA,1 Season,"Crime TV Shows, Korean TV Shows",Crime TV Shows
s2410,Reality Z,"Ana Hartmann, Sabrina Sato, Luellem de Castro, Guilherme Weber, Emílio de Mello, Ravel Andrade, João Pedro Zappa, Julia Ianina, Pierre Baitelli, Jesus Luz, Carla Ribas, Wallie Ruy, Gabriel Canella, Natália Rosa, Priscila Assum, Teca Pereira, Leandro Daniel, Hanna Romanazzi, Arlinda Di Baio, Erom Cordeiro, Enzo Romani",Brazil,2020-06-10 00:00:00,2020,TV-MA,1 Season,"TV Horror, TV Mysteries",TV Horror
s2416,Queen of the South,"Alice Braga, Veronica Falcón, Justina Machado, Peter Gadiot, Hemky Madera, Gerardo Taracena",United States,2020-06-06 00:00:00,2018,TV-MA,4 Seasons,"Crime TV Shows, TV Action & Adventure, TV Dramas",Crime TV Shows
s2418,13 Reasons Why,"Dylan Minnette, Katherine Langford, Kate Walsh, Derek Luke, Brian d'Arcy James, Alisha Boe, Christian Navarro, Miles Heizer, Ross Butler, Devin Druid, Michele Selene Ang, Steven Silver, Amy Hargreaves",United States,2020-06-05 00:00:00,2020,TV-MA,4 Seasons,"Crime TV Shows, TV Dramas, TV Mysteries",Crime TV Shows
s2423,Queer Eye,"Bobby Berk, Karamo Brown, Tan France, Antoni Porowski, Jonathan Van Ness",United States,2020-06-05 00:00:00,2020,TV-14,5 Seasons,Reality TV,Reality TV
s2424,Supernatural,"Jared Padalecki, Jensen Ackles, Mark Sheppard, Misha Collins, Jim Beaver, Andrea Menard, Samantha Smith, Mark Pellegrino, Alexander Calvert",United States,2020-06-05 00:00:00,2019,TV-14,15 Seasons,"Classic & Cult TV, TV Action & Adventure, TV Horror",Classic & Cult TV
s2427,BAKI,"Nobunaga Shimazaki, Takayuki Sugo, Bin Shimada, Rikiya Koyama, Takuya Eguchi, Banjo Ginga, Takehito Koyasu, Kenjiro Tsuda, Chafurin, Issei Futamata, Mugihito, Yoshihisa Kawahara, Sora Amamiya, Toru Furuya",Japan,2020-06-04 00:00:00,2020,TV-MA,3 Seasons,Anime Series,Anime Series
s2433,Alone,Unknown,Unknown,2020-06-02 00:00:00,2019,TV-14,1 Season,Reality TV,Reality TV
s2445,Cardcaptor Sakura,"Miwa Matsumoto, Motoko Kumai, Nozomu Sasaki, Hideyuki Tanaka, Junko Iwao, Emi Motoi, Yukana, Aya Hisakawa, Katsuyuki Konishi, Emi Shinohara, Sakura Tange, Ryoka Yuzuki, Minako Kotobuki, Yumi Toma, Natsuki Hanae, Issei Miyazaki, Tomokazu Seki, Kazuo Hayashi, Masaya Onosaka, Minori Suzuki, Megumi Ogata",Japan,2020-06-01 00:00:00,1999,TV-Y7,2 Seasons,Anime Series,Anime Series
s2448,Dear My Friends,"Shin Gu, Kim Yeong-ok, Kim Hye-ja, Na Mun-hee, Ju Hyun, Youn Yuh-jung, Park Won-suk, Go Du-sim, Ko Hyun-jung",South Korea,2020-06-01 00:00:00,2016,TV-MA,1 Season,"Korean TV Shows, TV Dramas",Korean TV Shows
s2450,Megalobox,"Yoshimasa Hosoya, Shiro Saito, Hiroki Yasumoto, Nanako Mori, Michiyo Murase, Hiroyuki Kinoshita",Japan,2020-06-01 00:00:00,2018,TV-MA,1 Season,Anime Series,Anime Series
s2451,Midnight Diner,"Kaoru Kobayashi, Toshiki Ayata, Mansaku Fuwa, Yutaka Matsushige, Ken Mitsuishi, Shohei Uno, Takashi Yamanaka, Kiyofumi Kaneko, Risa Sudou, Asako Kobayashi, Nahoko Yoshimoto, Joe Odagiri",Japan,2020-06-01 00:00:00,2014,TV-MA,3 Seasons,TV Dramas,TV Dramas
s2453,My Shy Boss,"Yeon Woo-jin, Park Hye-su, Yoon Bak, Gong Seung-yeon",South Korea,2020-06-01 00:00:00,2017,TV-MA,1 Season,"Korean TV Shows, Romantic TV Shows",Korean TV Shows
s2454,Revolutionary Love,"Choi Si-won, Kang So-ra, Gong Myoung",South Korea,2020-06-01 00:00:00,2017,TV-MA,1 Season,"Korean TV Shows, Romantic TV Shows",Korean TV Shows
s2460,Space Force,"Steve Carell, John Malkovich, Ben Schwartz, Diana Silvers, Tawny Newsome, Jimmy O. Yang, Don Lake, Lisa Kudrow, Fred Willard, Spencer House, Owen Daniels, Hector Duran, Chris Gethard, Aparna Nancherla",United States,2020-05-29 00:00:00,2020,TV-MA,1 Season,TV Comedies,TV Comedies
s2462,"Can't Cope, Won't Cope","Seána Kerslake, Nika McGuigan, Sheila Moylette, Muiris Crowley, Steve Blount, Amy Huberman, Laurence O'Fuarain, Seán Óg Cairns, Hannah Sheehan, Peter Campion",Ireland,2020-05-28 00:00:00,2018,TV-MA,2 Seasons,"TV Comedies, TV Dramas",TV Comedies
s2463,Dorohedoro,"Wataru Takagi, Reina Kondo, Kenyu Horiuchi, Yoshimasa Hosoya, Yu Kobayashi, Kengo Takanashi, Miyu Tomita, Toru Nara, Mitsuhiro Ichiki, Hisao Egawa, Soungdok, Mayu Udono, Anri Katsu, Shinichiro Miki, Hozumi Goda, Tetsu Inada, Takuma Terashima, Ryohei Kimura, Yuki Kaji",Japan,2020-05-28 00:00:00,2020,TV-MA,1 Season,Anime Series,Anime Series
s2467,Mako Mermaids: An H2O Adventure,"Lucy Fry, Ivy Latimer, Amy Ruffle, Chai Romruen, Isabel Durant, Allie Bertram, Linda Ngo, Gemma Forsyth, Dominic Deutscher, Kerith Atkinson, Rowan Hills, Brooke Nichole Lee",Australia,2020-05-28 00:00:00,2016,TV-G,4 Seasons,"Kids' TV, TV Comedies",Kids' TV
s2471,Supergirl,"Melissa Benoist, Mehcad Brooks, Chyler Leigh, Jeremy Jordan, David Harewood, Calista Flockhart, Emma Tremblay, Adrian Pasdar, Katie McGrath, David St. Louis, Odette Annable, Floriana Lima, Erica Durance",United States,2020-05-25 00:00:00,2019,TV-14,5 Seasons,"TV Action & Adventure, TV Sci-Fi & Fantasy",TV Action & Adventure
s2473,Betaal,"Viineet Kumar, Aahana Kumra, Suchitra Pillai, Jatin Goswami, Siddharth Menon, Manjiri Pupala, Yashwant Wasnik, Savita Bajaj, Jitendra Joshi, Syna Anand",India,2020-05-24 00:00:00,2020,TV-MA,1 Season,"TV Action & Adventure, TV Horror",TV Action & Adventure
s2474,Dynasty,"Elizabeth Gillies, Nathalie Kelley, Grant Show, James Mackay, Rafael De La Fuente, Alan Dale, Sam Adegoke, Robert Christopher Riley",United States,2020-05-23 00:00:00,2019,TV-14,3 Seasons,TV Dramas,TV Dramas
s2477,History 101,Unknown,United Kingdom,2020-05-22 00:00:00,2020,TV-14,1 Season,"British TV Shows, Docuseries",British TV Shows
s2481,Trailer Park Boys: The Animated Series,"Mike Smith, John Paul Tremblay, Robb Wells, John Dunsworth, Pat Roach, Cory Bowles, Jacob Rolfe, Tyrone Parsons, Sarah Dunsworth, Jeanna Harrison, Marguerite McNeil",Canada,2020-05-22 00:00:00,2020,TV-MA,2 Seasons,TV Comedies,TV Comedies
s2487,Mystic Pop-up Bar,"Hwang Jung-eum, Yook Sung-jae, Choi Won-young, Lee Jun-hyeok, Jeong Da-eun, Na In-woo, Yeom Hye-ran, Park Eun-hye, Park Si-eun, Song Geon-hee, Kim Hee-jung, Ahn Tae-hwan",South Korea,2020-05-21 00:00:00,2020,TV-MA,1 Season,"Korean TV Shows, TV Comedies",Korean TV Shows
s2496,Especial 20 años Fútbol de Primera,Unknown,Unknown,2020-05-20 00:00:00,2020,TV-14,1 Season,"Docuseries, Spanish-Language TV Shows",Docuseries
s2500,The Queen and the Conqueror,"Essined Aponte, Emmanuel Esparza, Kepa Amuchastegui, Manuel Navarro, Aroha Hafez, Ilenia Antonini, Alejandro Rodríguez, Cristina Warner, Juliette Arrieta, Fernando Campo, Camilo Jiménez, Jairo Camargo, Adelaida Buscato",Colombia,2020-05-20 00:00:00,2020,TV-14,1 Season,"Spanish-Language TV Shows, TV Dramas",Spanish-Language TV Shows
s2508,Patton Oswalt: I Love Everything,"Patton Oswalt, Bob Rubin",United States,2020-05-19 00:00:00,2020,TV-MA,1 Season,"Stand-Up Comedy & Talk Shows, TV Comedies",Stand-Up Comedy & Talk Shows
s2509,Sweet Magnolias,"JoAnna Garcia Swisher, Brooke Elliott, Heather Headley, Chris Klein, Justin Bruening, Logan Allen, Anneliese Judge, Carson Rowland, Jamie Lynn Spears, Dion Johnstone",United States,2020-05-19 00:00:00,2020,TV-14,1 Season,"Romantic TV Shows, TV Dramas",Romantic TV Shows
s2515,The Big Flower Fight,"Natasia Demetriou, Vic Reeves, Kristen Griffith-Vanderyacht",United Kingdom,2020-05-18 00:00:00,2020,TV-PG,1 Season,"British TV Shows, Reality TV",British TV Shows
s2516,Patriot Act with Hasan Minhaj,Hasan Minhaj,United States,2020-05-17 00:00:00,2020,TV-MA,6 Seasons,"Stand-Up Comedy & Talk Shows, TV Comedies",Stand-Up Comedy & Talk Shows
s2518,Boys Over Flowers,"Ku Hye-sun, Lee Min-ho, Kim Hyun-joong, Kim Bum, Kim Joon, Kim So-eun, Lee Hye-yeong, Park Ji-bin, Lim Ye-jin, Jeong Ho-bin",South Korea,2020-05-16 00:00:00,2009,TV-14,1 Season,"Korean TV Shows, Romantic TV Shows",Korean TV Shows
s2519,Iris,"Lee Byung-hun, Kim Tae-hee, Jeong Jun-ho, Kim Young-chul, Kim Seung-woo, Kim So-yeon, Yun Ju-sang, Lee Jeong-kil",South Korea,2020-05-16 00:00:00,2009,TV-14,1 Season,"Korean TV Shows, TV Action & Adventure",Korean TV Shows
s2520,Avatar: The Last Airbender,"Zach Tyler, Mae Whitman, Jack De Sena, Dee Bradley Baker, Dante Basco, Jessie Flower, Mako Iwamatsu",United States,2020-05-15 00:00:00,2007,TV-Y7,3 Seasons,"Classic & Cult TV, Kids' TV, TV Action & Adventure",Classic & Cult TV
s2523,Inhuman Resources,"Eric Cantona, Suzanne Clément, Alex Lutz, Gustave Kervern, Alice de Lencquesaing, Louise Coldefy, Nicolas Martinez, Adama Niane",France,2020-05-15 00:00:00,2020,TV-MA,1 Season,"Crime TV Shows, TV Dramas",Crime TV Shows
s2524,Madam Secretary,"Téa Leoni, Tim Daly, Bebe Neuwirth, Zeljko Ivanek, Erich Bergen, Patina Miller, Geoffrey Arend, Kathrine Herzer, Evan Roe, Wallis Currie-Wood",United States,2020-05-15 00:00:00,2019,TV-PG,6 Seasons,TV Dramas,TV Dramas
s2525,Magic for Humans,Justin Willman,United States,2020-05-15 00:00:00,2020,TV-14,3 Seasons,"Reality TV, TV Comedies",Reality TV
s2526,Parasyte: The Maxim,"Nobunaga Shimazaki, Aya Hirano, Kana Hanazawa, Kiyono Yasuno, Rena Maeda, Miyuki Sawashiro, Hiroyuki Yoshino, Atsuko Tanaka",Japan,2020-05-15 00:00:00,2014,TV-MA,1 Season,"Anime Series, TV Horror",Anime Series
s2527,She-Ra and the Princesses of Power,"Aimee Carrero, AJ Michalka, Marcus Scribner, Karen Fukuhara, Reshma Shetty, Lorraine Toussaint, Keston John, Lauren Ash, Christine Woods, Morla Gorrondona, Antony Del Rio, Dana Davis, Grey Griffin, Genesis Rodriguez, Jordan Fisher, Vella Lovell, Merit Leighton, Sandra Oh, Krystal Joy Brown",United States,2020-05-15 00:00:00,2020,TV-Y7,5 Seasons,"Kids' TV, TV Action & Adventure, TV Sci-Fi & Fantasy",Kids' TV
s2528,Sleepless Society: Two Pillows & A Lost Soul,"Numthip Jongrachatawiboon, Vorarit Fuangarom, Bhumibhat Thavornsiri, Thanongsak Suphakan, Kanjanaporn Plodpai, Tosatid Darnkhuntod, Boonsong Nakphoo, Arachaporn Pokinpakorn, Annita Sarucha, Chidsanupong Sakulnuntipat, Nisawan Silpapearsue, Porntip Tipsiri, Thana Srisuke",Thailand,2020-05-15 00:00:00,2020,TV-MA,1 Season,"Crime TV Shows, TV Dramas",Crime TV Shows
s2529,Strangers from Hell,"Lee Dong-wook, Im Si-wan, Lee Jung-eun, Lee Hyun-wook, Park Jong-hwan, Lee Joong-ok, Ahn Eun-jin",South Korea,2020-05-15 00:00:00,2019,TV-MA,1 Season,"Korean TV Shows, TV Horror",Korean TV Shows
s2530,The Wiggles,"Anthony Field, Lachlan Gillespie, Simon Pryce, Emma Watkins, Paul Paddick",Australia,2020-05-15 00:00:00,2015,TV-Y,2 Seasons,Kids' TV,Kids' TV
s2531,White Lines,"Laura Haddock, Nuno Lopes, Marta Milans, Laurence Fox, Daniel Mays, Angela Griffin, Juan Diego Botto, Pedro Casablanc, Belén López, Barry Ward, Tom Rhys Harries",United Kingdom,2020-05-15 00:00:00,2020,TV-MA,1 Season,"British TV Shows, Crime TV Shows",British TV Shows
s2543,True: Terrific Tales,"Michela Luci, Jamie Watson, Eric Peterson, Anna Claire Bartlam, Nicolas Aqui, Cory Doran, Julie Lemieux, Derek McGrath",Canada,2020-05-12 00:00:00,2020,TV-Y,1 Season,Kids' TV,Kids' TV
s2547,Bordertown,"Ville Virtanen, Matleena Kuusniemi, Anu Sinisalo, Lenita Susi, Kristiina Halttu, Olivia Ainali, Ilkka Villi, Max Bremer, Matti Laine, Jasmin Hamid",Finland,2020-05-11 00:00:00,2019,TV-MA,3 Seasons,"Crime TV Shows, TV Dramas",Crime TV Shows
s2549,Trial By Media,Unknown,United States,2020-05-11 00:00:00,2020,TV-MA,1 Season,"Crime TV Shows, Docuseries",Crime TV Shows
s2552,Dead to Me,"Christina Applegate, Linda Cardellini, James Marsden, Max Jenkins, Sam McCarthy, Luke Roessler, Edward Asner",United States,2020-05-08 00:00:00,2020,TV-MA,2 Seasons,"TV Comedies, TV Dramas",TV Comedies
s2553,Restaurants on the Edge,"Nick Liberato, Karin Bohn, Dennis Prescott",Canada,2020-05-08 00:00:00,2020,TV-14,2 Seasons,Reality TV,Reality TV
s2554,The Eddy,"André Holland, Joanna Kulig, Amandla Stenberg, Leïla Bekhti, Tahar Rahim, Benjamin Biolay, Adil Dehbi, Melissa George, Lada Obradovic, Tchéky Karyo, Randy Kerber, Elyes Aguis, Damian Nueva Cortes",United Kingdom,2020-05-08 00:00:00,2020,TV-MA,1 Season,TV Dramas,TV Dramas
s2555,The Hollow,"Adrian Petriw, Ashleigh Ball, Connor Parnall, Mark Hildreth, Alex Barima, Jesse Moss, Diana Kaarina, Brian Dobson",Canada,2020-05-08 00:00:00,2020,TV-Y7,2 Seasons,"Kids' TV, TV Thrillers",Kids' TV
s2558,Scissor Seven,"He Xiaofeng, Jiang Guangtao, Duan Yixuan, Zhu Rongrong, Wen Sen, Jiang Huiqin, Ban Ma, Ronny Chieng, Shinji Saito, Daniel Sosa",China,2020-05-07 00:00:00,2020,TV-MA,2 Seasons,"TV Action & Adventure, TV Comedies",TV Action & Adventure
s2566,Almost Happy,"Sebastián Wainraich, Natalie Pérez, Santiago Korovsky",Argentina,2020-05-02 00:00:00,2020,TV-MA,1 Season,"Spanish-Language TV Shows, TV Comedies",Spanish-Language TV Shows
s2569,Hangar 1: The UFO Files,Unknown,Unknown,2020-05-02 00:00:00,2015,TV-PG,1 Season,Docuseries,Docuseries
s2570,Hoarders,Unknown,Unknown,2020-05-02 00:00:00,2020,TV-PG,1 Season,Reality TV,Reality TV
s2575,The Universe: Ancient Mysteries Solved,Erik Thompson,Unknown,2020-05-02 00:00:00,2015,TV-PG,1 Season,"Docuseries, Science & Nature TV",Docuseries
s2576,WWII in HD,"Gary Sinise, Rob Lowe, Josh Lucas, Justin Bartha, Amy Smart, LL Cool J, Steve Zahn, Jason Ritter, Ron Livingston, Tim DeKay, Mark Hefti, James Kyson, Rob Corddry",United States,2020-05-02 00:00:00,2009,TV-14,1 Season,Docuseries,Docuseries
s2581,Hollywood,"David Corenswet, Darren Criss, Patti LuPone, Jeremy Pope, Jim Parsons, Laura Harrier, Joe Mantello, Dylan McDermott, Jake Picking, Holland Taylor, Samara Weaving",United States,2020-05-01 00:00:00,2020,TV-MA,1 Season,TV Dramas,TV Dramas
s2584,Masha and the Bear,"Alina Kukushkina, Boris Kutnevich, Giselle Nieto, Elsie Fisher",Russia,2020-05-01 00:00:00,2019,TV-Y,4 Seasons,Kids' TV,Kids' TV
